"name";"address";"category";lon;lat;"status";temperature;rotationbegin;rotationend;rotationduration;"signal_status";datenosignal
"PS_VR-CyD_2LCCastillodeMayaN34";"2L C. Castillo de Maya Nº 34";"forLoadUnload";-1.635845;42.811122;"occupied";21;2026-04-10 20:58:44.078;;;"commsfail";2026-05-10 20:30:41.251
"PS_VR-CyD_2LCCastillodeMayaN34";"2L C. Castillo de Maya Nº 34";"forLoadUnload";-1.635898;42.811088;"occupied";26;2026-08-07 23:25:51.335;2026-08-08 22:00:17.479;81266.144;"commsfail";2026-08-18 05:41:00.433
"PS_VR-CyD_7BCPzaLibertadN1(Son6plazas)";"7B C. Pza Libertad Nº 1 (Son 6 plazas)";"forLoadUnload";-1.635521;42.810297;"occupied";26;2026-08-18 06:13:52.146;2026-08-18 06:32:42.418;1130.272;"on";
"PS_VR-CyD_7BCPzaLibertadN1(Son6plazas)";"7B C. Pza Libertad Nº 1 (Son 6 plazas)";"forLoadUnload";-1.635496;42.810311;"occupied";25;2026-08-18 06:41:57.299;2026-08-18 06:50:42.268;524.969;"on";
"PS_VR-CyD_7BCPzaLibertadN1(Son6plazas)";"7B C. Pza Libertad Nº 1 (Son 6 plazas)";"forLoadUnload";-1.635469;42.810326;"free";24;2026-08-18 04:53:31.844;;;"on";
"PS_VR-CyD_7BCPzaLibertadN1(Son6plazas)";"7B C. Pza Libertad Nº 1 (Son 6 plazas)";"forLoadUnload";-1.635439;42.81034;"occupied";37;2026-08-17 23:02:18.887;;;"on";
"PS_VR-CyD_3BPzaBlancadeNavarraN9";"3B Pza. Blanca de Navarra Nº 9";"forLoadUnload";-1.635198;42.811645;"occupied";46;2026-08-18 00:22:31.737;;;"on";
"PS_VR-CyD_3BPzaBlancadeNavarraN9";"3B Pza. Blanca de Navarra Nº 9";"forLoadUnload";-1.635196;42.811672;"occupied";38;2026-08-17 21:01:22.618;;;"on";2026-01-27 20:13:21.448
"PS_VR-CyD_3BPzaBlancadeNavarraN9";"3B Pza. Blanca de Navarra Nº 9";"forLoadUnload";-1.635194;42.811699;"occupied";14;2025-10-11 12:02:47.192;;;"commsfail";2025-11-30 17:18:29.169
"PS_VR-CyD_7LCOliteN37-41(Solo4plazas)";"7L C. Olite Nº 37-41 (Solo 4 plazas)";"forLoadUnload";-1.633283;42.810364;"occupied";4;2026-02-01 18:07:49.63;;;"on";
